date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-09-15,Borno,Kala,Rann,8361,12.02,14.49,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4500,2.77
2024-09-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,750,0.46
2024-09-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2978.13,1.83
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2521.88,1.55
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6271.88,3.86
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2468.75,1.52
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3893.75,2.39
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,5687.5,3.5
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4043.75,2.49
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1496.25,0.92
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,5634.38,3.46
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5356.25,3.29
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,363.33,0.22
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1993.75,1.23
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2634.78,1.62
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2667.39,1.64
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4943.48,3.04
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2645.22,1.63
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3586.96,2.21
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,4706.25,2.89
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5130.43,3.15
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,5576.09,3.43
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,3847.83,2.37
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,120.43,0.074
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3000,1.84
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5436.96,3.34
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,5950,3.66
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4843.48,2.98
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,332.61,0.2
2024-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,2065.22,1.27
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2350,1.44
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,5550,3.41
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4800,2.95
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,2800,1.72
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,2500,1.54
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,2600,1.6
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,135,0.083
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1180,0.73
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,1866,1.15
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,8300,5.1
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,2500,1.54
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,5300,3.26
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,425,0.26
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,350,0.22
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,200,0.12
2024-09-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,800,0.49
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,4218.75,2.59
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,5562.5,3.42
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,5587.5,3.43
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,2562.5,1.58
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,6500,4
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,3218.75,1.98
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5750,3.53
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,6875,4.23
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1843.75,1.13
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,2628.12,1.62
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,6718.75,4.13
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,512.5,0.32
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,518.75,0.32
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,412.5,0.25
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,306.25,0.19
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,803.13,0.49
2024-09-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1937.5,1.19
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2719.57,1.67
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,5036.96,3.1
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3750,2.31
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,4728.26,2.91
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5141.3,3.16
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4010.87,2.47
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,1739.91,1.07
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,1382.61,0.85
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,5467.39,3.36
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,6000,3.69
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,6000,3.69
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4750,2.92
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,378.26,0.23
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,200,0.12
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2200,1.35
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4600,2.83
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2300,1.41
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,1200,0.74
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5750,3.53
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,6250,3.84
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125,0.077
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1200,0.74
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,2667,1.64
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,8000,4.92
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,5500,3.38
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,350,0.22
2024-09-15,Borno,Konduga,Konduga,3173,11.66,13.42,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,300,0.18
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,1800,1.11
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6450,3.97
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2200,1.35
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,4500,2.77
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,5650,3.47
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,6000,3.69
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000,2.46
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,110,0.068
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1000,0.61
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,2267,1.39
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,6000,3.69
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,4850,2.98
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4200,2.58
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,400,0.25
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,125,0.077
2024-09-15,Borno,Mafa,Mafa,6423,11.92,13.6,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1500,0.92
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4500,2.77
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,1650,1.01
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3250,2
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,5050,3.1
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5000,3.07
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4250,2.61
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1050,0.65
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,1975,1.21
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,2825,1.74
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Magumeri,Magumeri Central,3174,12.11,12.83,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,112.5,0.069
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,3731.25,2.29
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2218.75,1.36
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6168.75,3.79
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,5031.25,3.09
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1200,0.74
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3825,2.35
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5928.13,3.64
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,4443.75,2.73
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4125,2.54
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,571.88,0.35
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,465.62,0.29
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,343.75,0.21
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,453.13,0.28
2024-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,287.5,0.18
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2536.67,1.56
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2346.67,1.44
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4800,2.95
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3506.67,2.16
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,3500,2.15
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5000,3.07
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,3976.67,2.44
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1505.33,0.93
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,1321.67,0.81
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,5190,3.19
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5173.33,3.18
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,4210,2.59
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4513.33,2.77
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,500,0.31
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,400,0.25
2024-09-15,Borno,Maiduguri,Custom,2395,11.85,13.17,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1593.33,0.98
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,3306.25,2.03
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2262.5,1.39
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6215.63,3.82
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,5287.5,3.25
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,4250,2.61
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,5837.5,3.59
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5662.5,3.48
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,5228.12,3.21
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,3506.25,2.16
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,100,0.061
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1200,0.74
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,1431.25,0.88
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5206.25,3.2
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,4115.63,2.53
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,593.75,0.37
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,443.75,0.27
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,303.12,0.19
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,456.25,0.28
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,287.5,0.18
2024-09-15,Borno,Maiduguri,Kashuwan Shanu,3184,11.86,13.18,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1500,0.92
2024-09-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4686.67,2.88
2024-09-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,2256.67,1.39
2024-09-15,Borno,Maiduguri,Monday,2397,11.83,13.15,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,5113.33,3.14
2024-09-15,Borno,Maiduguri,Monday,2397,11.83,13.15,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1933.33,1.19
